INFO  - 2014-11-08 17:11:38.507; org.apache.solr.spelling.suggest.SolrSuggester; Dictionary loaded with params: {name=mySuggester,lookupImpl=FuzzyLookupFactory,dictionaryImpl=DocumentDictionaryFactory,field=cat,weightField=price,suggestAnalyzerFieldType=string}
INFO  - 2014-11-08 17:11:38.509; org.apache.solr.handler.component.QueryElevationComponent; Loading QueryElevation from: C:\Development\solr-4.10.2\example\solr\collection1\conf\elevate.xml
INFO  - 2014-11-08 17:11:38.536; org.apache.solr.handler.ReplicationHandler; Commits will be reserved for  10000
INFO  - 2014-11-08 17:11:38.537; org.apache.solr.core.CoreContainer; registering core: collection1
INFO  - 2014-11-08 17:11:38.538; org.apache.solr.core.QuerySenderListener; QuerySenderListener sending requests to Searcher@406cacdc[collection1] main{StandardDirectoryReader(segments_1:1:nrt)}
INFO  - 2014-11-08 17:11:38.551; org.apache.solr.servlet.SolrDispatchFilter; user.dir=C:\Development\solr-4.10.2\example
INFO  - 2014-11-08 17:11:38.560; org.apache.solr.servlet.SolrDispatchFilter; SolrDispatchFilter.init() done
INFO  - 2014-11-08 17:11:38.741; org.apache.solr.core.SolrCore; [collection1] webapp=null path=null params={q=static+firstSearcher+warming+in+solrconfig.xml&distrib=false&event=firstSearcher} hits=0 status=0 QTime=199 
INFO  - 2014-11-08 17:11:38.742; org.apache.solr.core.QuerySenderListener; QuerySenderListener done.
INFO  - 2014-11-08 17:11:38.743; org.apache.solr.handler.component.SpellCheckComponent$SpellCheckerListener; Loading spell index for spellchecker: default
INFO  - 2014-11-08 17:11:38.743; org.apache.solr.handler.component.SpellCheckComponent$SpellCheckerListener; Loading spell index for spellchecker: wordbreak
INFO  - 2014-11-08 17:11:38.743; org.apache.solr.handler.component.SuggestComponent$SuggesterListener; Loading suggester index for: mySuggester
INFO  - 2014-11-08 17:11:38.743; org.apache.solr.spelling.suggest.SolrSuggester; reload()
INFO  - 2014-11-08 17:11:38.744; org.apache.solr.spelling.suggest.SolrSuggester; build()
INFO  - 2014-11-08 17:11:38.909; org.eclipse.jetty.server.AbstractConnector; Started SocketConnector@0.0.0.0:8983
INFO  - 2014-11-08 17:11:38.918; org.apache.solr.core.SolrCore; [collection1] Registered new searcher Searcher@406cacdc[collection1] main{StandardDirectoryReader(segments_1:1:nrt)}
INFO  - 2014-11-08 17:12:39.967; org.apache.solr.servlet.SolrDispatchFilter; [admin] webapp=null path=/admin/cores params={indexInfo=false&wt=json&_=1415459559953} status=0 QTime=2 
INFO  - 2014-11-08 17:12:40.078; org.apache.solr.servlet.SolrDispatchFilter; [admin] webapp=null path=/admin/info/system params={wt=json&_=1415459560010} status=0 QTime=54 
INFO  - 2014-11-08 17:12:48.533; org.apache.solr.servlet.SolrDispatchFilter; [admin] webapp=null path=/admin/info/logging params={wt=json&since=0&_=1415459568519} status=0 QTime=2 
INFO  - 2014-11-08 17:12:56.390; org.apache.solr.servlet.SolrDispatchFilter; [admin] webapp=null path=/admin/info/logging params={wt=json&_=1415459576368} status=0 QTime=6 
INFO  - 2014-11-08 17:13:00.423; org.apache.solr.servlet.SolrDispatchFilter; [admin] webapp=null path=/admin/cores params={wt=json&_=1415459580410} status=0 QTime=3 
INFO  - 2014-11-08 17:13:00.532; org.apache.solr.servlet.SolrDispatchFilter; [admin] webapp=null path=/admin/cores params={wt=json&_=1415459580473} status=0 QTime=1 
INFO  - 2014-11-08 17:16:01.582; org.eclipse.jetty.server.Server; Graceful shutdown SocketConnector@0.0.0.0:8983
INFO  - 2014-11-08 17:16:01.584; org.eclipse.jetty.server.Server; Graceful shutdown o.e.j.w.WebAppContext{/solr,file:/C:/Development/solr-4.10.2/example/solr-webapp/webapp/},C:\Development\solr-4.10.2\example/webapps/solr.war
INFO  - 2014-11-08 17:16:02.587; org.apache.solr.core.CoreContainer; Shutting down CoreContainer instance=379645464
INFO  - 2014-11-08 17:16:02.589; org.apache.solr.core.SolrCore; [collection1]  CLOSING SolrCore org.apache.solr.core.SolrCore@2ae4417b
INFO  - 2014-11-08 17:16:02.589; org.apache.solr.update.DirectUpdateHandler2; closing DirectUpdateHandler2{commits=0,autocommit maxTime=15000ms,autocommits=0,soft autocommits=0,optimizes=0,rollbacks=0,expungeDeletes=0,docsPending=0,adds=0,deletesById=0,deletesByQuery=0,errors=0,cumulative_adds=0,cumulative_deletesById=0,cumulative_deletesByQuery=0,cumulative_errors=0,transaction_logs_total_size=0,transaction_logs_total_number=0}
INFO  - 2014-11-08 17:16:02.590; org.apache.solr.update.SolrCoreState; Closing SolrCoreState
INFO  - 2014-11-08 17:16:02.591; org.apache.solr.update.DefaultSolrCoreState; SolrCoreState ref count has reached 0 - closing IndexWriter
INFO  - 2014-11-08 17:16:02.591; org.apache.solr.update.DefaultSolrCoreState; closing IndexWriter with IndexWriterCloser
INFO  - 2014-11-08 17:16:02.594; org.apache.solr.core.SolrCore; [collection1] Closing main searcher on request.
INFO  - 2014-11-08 17:16:02.595; org.apache.solr.core.CachingDirectoryFactory; Closing NRTCachingDirectoryFactory - 2 directories currently being tracked
INFO  - 2014-11-08 17:16:02.596; org.apache.solr.core.CachingDirectoryFactory; looking to close C:\Development\solr-4.10.2\example\solr\collection1\data\index [CachedDir<<refCount=0;path=C:\Development\solr-4.10.2\example\solr\collection1\data\index;done=false>>]
INFO  - 2014-11-08 17:16:02.596; org.apache.solr.core.CachingDirectoryFactory; Closing directory: C:\Development\solr-4.10.2\example\solr\collection1\data\index
INFO  - 2014-11-08 17:16:02.596; org.apache.solr.core.CachingDirectoryFactory; looking to close C:\Development\solr-4.10.2\example\solr\collection1\data [CachedDir<<refCount=0;path=C:\Development\solr-4.10.2\example\solr\collection1\data;done=false>>]
INFO  - 2014-11-08 17:16:02.597; org.apache.solr.core.CachingDirectoryFactory; Closing directory: C:\Development\solr-4.10.2\example\solr\collection1\data
INFO  - 2014-11-08 17:16:02.599; org.eclipse.jetty.server.handler.ContextHandler; stopped o.e.j.w.WebAppContext{/solr,file:/C:/Development/solr-4.10.2/example/solr-webapp/webapp/},C:\Development\solr-4.10.2\example/webapps/solr.war
